href,name,cuisine,price_4_two
https://www.swiggy.com/restaurants/bake-n-bloom-shanthala-nagar-residency-road-bangalore-435386,Bake N Bloom,Bakery,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/raw-food-and-juice-junction-2nd-stage-btm-layout-bangalore-289641,Raw food & juice junction,Indian,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/chai-fast-7th-main-road-koramangala-bangalore-693119,Chai Fast,Indian,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/yummy-yumms-9th-block-jayanagar-bangalore-577286,YUMMY YUMMS,"Fast Food, Snacks, Pastas, Beverages",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/burger-elite-mahalakshmipuram-rajajinagar-bangalore-441220,Burger elite,"Burgers, Fast Food, Beverages, American",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/sri-balaji-cakes-rpc-layout-vijayanagar-bangalore-571504,SRI BALAJI CAKES,Bakery,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/jumbo-sandwich-1st-stage-btm-layout-bangalore-337344,JUMBO SANDWICH,"Continental, Beverages",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/30-square-5th-block-koramangala-bangalore-19172,30 Square,Chinese,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/baker-st-cakes-mahalakshmi-layout-yeshwantpur-bangalore-440389,Baker St. Cakes,Bakery,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/midnight-pizza-and-food-1st-stage-indiranagar-bangalore-151430,Midnight Pizza And Food,"Pizzas, Chinese",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/punjab-time-1st-stage-btm-layout-bangalore-381557,punjab time,North Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/gulshan-ka-dhaba-1st-stage-btm-layout-bangalore-381540,GULSHAN KA DHABA,Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/swaad-punjabi-dhaba-puttappa-layout-indiranagar-bangalore-557674,SWAAD PUNJABI DHABA,North Indian,â‚¹180 FOR TWO
https://www.swiggy.com/restaurants/only-breads-millars-road-vasanth-nagar-bangalore-482190,ONLY BREADS,"Bakery, Fast Food",â‚¹180 FOR TWO
https://www.swiggy.com/restaurants/mamata-biryani-house-2nd-stage-btm-layout-bangalore-232301,Mamata Biryani House,"Beverages, Chinese, Pan-Asian, Indian, Mughlai",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/g-f-daily-fresh-juice-land-kadugondanahalli-frazer-town-bangalore-643264,G.F Daily Fresh Juice Land,"Juices, Beverages",â‚¹2 FOR TWO
https://www.swiggy.com/restaurants/hasanamba-iyengar-cake-mane-nanjappa-layout-btm-bangalore-656579,Hasanamba Iyengar Cake Mane,"Bakery, Snacks, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/kadamba-foodline-cambridge-layout-halasuru-bangalore-197123,Kadamba Foodline,South Indian,â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/cakes-joint-karlo-chamber-malleshwaram-bangalore-414014,Cakes Joint,"Bakery, Desserts",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/shake-side-sajapur-road-koramangala-bangalore-655241,Shake Side,"Beverages, Street Food, American",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/food-engineer-1st-stage-btm-layout-bangalore-596064,FOOD ENGINEER,Bakery,â‚¹599 FOR TWO
https://www.swiggy.com/restaurants/amagat-garden-cafe-annaswamy-mudliyar-road-indiranagar-bangalore-679237,Amagat Garden Cafe,"Beverages, Fast Food, Snacks, Salads, Desserts",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/melting-moments-the-pastry-shop-cmh-road-indiranagar-bangalore-497653,MELTING MOMENTS THE PASTRY SHOP,"Beverages, Snacks, Pizzas",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/wats-in-the-wrap-2nd-stage-btm-layout-bangalore-461218,Wats in the Wrap,"Chinese, Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/up-wale-food-corner-2nd-stage-btm-layout-bangalore-649821,UP Wale Food Corner,Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/burger-on-demand-2nd-stage-btm-layout-bangalore-461214,Burger on Demand,American,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/break-fast-macha-yogananda-road-domlur-bangalore-499828,BREAK FAST MACHA,North Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/new-donne-biriyani-house-1st-block-2nd-cross-kammanahalli-kalyan-nagar-bangalore-645475,New Donne Biriyani House,"Biryani, Kebabs, Snacks",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/casa-fresco-indiranagar-double-road-domlur-bangalore-302765,Casa Fresco,"American, Italian, Continental, Pastas, Steakhouse, Pizzas, Healthy Food, Bevera...",â‚¹450 FOR TWO
https://www.swiggy.com/restaurants/little-cafe-pulliyar-koil-street-brigade-road-bangalore-372533,Little Cafe,"Chinese, Continental, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/kava-fairfield-by-marriott-rajajinagar-4th-m-block-rajajinagar-bangalore-278551,Kava - Fairfield by Marriott Rajajinagar,"Indian, Continental",â‚¹700 FOR TWO
https://www.swiggy.com/restaurants/happy-eats-2nd-phase-jp-nagar-bangalore-316927,Happy Eats,"North Indian, Chinese, Home Food, Rajasthani",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/igp-cakes-kolandappa-garden-gajendra-nagar-koramangala-bangalore-677031,IGP Cakes,"Bakery, Desserts, Sweets",â‚¹299 FOR TWO
https://www.swiggy.com/restaurants/humblebean-coffee-defence-colony-indiranagar-bangalore-648523,HumbleBean Coffee,"Beverages, Desserts",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/jaisalmer-nahars-heritage-hotel-st-marks-road-bangalore-485631,Jaisalmer,"Indian, Chinese, Thalis",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/wok-and-talk-khb-colony-koramangala-bangalore-335651,Wok & Talk,Chinese,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/sri-shakti-sweets-malleshwaram-majestic-bangalore-553361,SRI SHAKTI SWEETS,"Sweets, Chaat",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/the-pastry-cafe-teachers-colony-hsr-layout-bangalore-460320,The Pastry Cafe,"Bakery, Desserts",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/lucknow-express-hal-2nd-stage-indiranagar-bangalore-574255,Lucknow Express,"North Indian, Bengali, South Indian, Fast Food, Chinese, Biryani, Desserts, Kera...",â‚¹10 FOR TWO
https://www.swiggy.com/restaurants/m-and-ms-cafe-hal-3rd-stage-indiranagar-bangalore-572080,M & M'S CAFE,"South Indian, Beverages, Chinese",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/the-meals-junction-2nd-stage-indiranagar-bangalore-574268,The Meals Junction,"North Indian, Bengali, South Indian, Fast Food, Chinese, Biryani, Desserts, Kera...",â‚¹5 FOR TWO
https://www.swiggy.com/restaurants/sl-vadapav-4th-block-jayanagar-bangalore-137902,SL Vadapav,"Indian, Beverages",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/sl-vadapav-4th-block-jayanagar-bangalore-137902,SL Vadapav,"Indian, Beverages",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/romeo-lassi-shop-shivajinagar-no-55-cockburn-road-central-bangalore-bangalore-318287,ROMEO LASSI SHOP,"Beverages, Ice Cream, Snacks, Desserts",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/juice-junction-and-sandwiches-hub-pattabhirama-nagar-jayanagar-bangalore-691742,Juice Junction And Sandwiches Hub,Juices,â‚¹198 FOR TWO
https://www.swiggy.com/restaurants/cothas-coffee-co-sampige-road-malleshwaram-bangalore-204718,Cothas Coffee Co,Snacks,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/samskruti-fine-dining-restaurant-2nd-block-jayanagar-bangalore-134416,SAMSKRUTI - Fine Dining Restaurant,"Indian, Chinese, South Indian",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/lalbagh-grand-unit-of-udupi-foods-lalbagh-west-gate-basavanagudi-bangalore-56030,Lalbagh Grand - Unit of udupi foods,"Chinese, Jain, North Indian, South Indian",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/shree-sagar-sampige-road-malleshwaram-bangalore-508711,Shree Sagar,"South Indian, Indian, North Indian, Chinese",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/megnas-gourmet-gavipura-basavanagudi-bangalore-586695,Megna's Gourmet,"Burgers, Pizzas, Italian",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/amo-la-pasta-shanthinagar-indiranagar-bangalore-656506,Amo La Pasta,"Pastas, Italian, Salads, Continental, Mediterranean",â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/juice-world-lakshmi-road-shanti-nagar-bangalore-492797,Juice World,"Beverages, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/kundapura-juice-cafe-1st-stage-indiranagar-bangalore-491010,KUNDAPURA JUICE CAFE,"Juices, Beverages, Salads",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/aditya-kitchen-1st-phase-jp-nagar-bangalore-565761,Aditya Kitchen,"North Indian, Biryani, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/adigas-sweets-and-snacks-1st-stage-indiranagar-bangalore-213688,Adiga's Sweets & Snacks,"Snacks, Sweets",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/la-pasta-and-more-vinayaka-nagar-indiranagar-bangalore-125960, La Pasta and More,"Pastas, Biryani, Pizzas, Desserts, Chinese",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/thatte-idli-corner-amarjyothi-layout-domlur-bangalore-294632,Thatte Idli Corner,South Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/all-india-caterers-tengumal-nagar-rt-nagar-bangalore-457594,All India Caterers,"Indian, Biryani, Beverages",â‚¹220 FOR TWO
https://www.swiggy.com/restaurants/the-chefs-cakes-and-bakes-viveknagar-ejipura-bangalore-503032,The Chefs Cakes & Bakes,Bakery,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/padmanabha-tiffen-centre-ramaiah-layout-kammanahalli-bangalore-544803,Padmanabha Tiffen Centre,South Indian,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/paddu-corner-amarjyothi-layout-domlur-bangalore-294640,Paddu Corner,South Indian,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/indotalian-i-i-cafe-sadashiva-nagar-bangalore-345833,Indotalian I I Cafe,"Italian, Snacks, Beverages, Ice Cream, Desserts",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/sujjis-kitchen-rt-nagar-nagavara-and-hennur-bangalore-680623,SUJJI's kitchen,"Indian, Biryani, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/cafe-grey-by-dongle-and-co-1st-stage-indiranagar-bangalore-449962,Cafe Grey By Dongle & Co,"Beverages, Pizzas, Fast Food, Bakery, Desserts",â‚¹450 FOR TWO
https://www.swiggy.com/restaurants/shamiyanas-lassi-cafe-kalyan-nagar-kammanahalli-kalyan-nagar-bangalore-657402,Shamiyana'S Lassi Cafe,"Beverages, Juices, Fast Food",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/ashok-sweets-3rd-stage-banashankari-bangalore-405936,Ashok sweets,"Sweets, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/cane-crush-ombr-layout-banaswadi-bangalore-493636,Cane Crush,Beverages,â‚¹70 FOR TWO
https://www.swiggy.com/restaurants/vinay-ndms-1st-phase-jp-nagar-bangalore-252813,VINAY NDMS,Snacks,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/maples-steak-sangoli-rayanna-road-kammanahalli-kalyan-nagar-bangalore-676988,Maple's Steak,"American, Pastas, Fast Food",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/madras-kulfi-mallappa-reddy-layout-koramangala-bangalore-651684,Madras Kulfi,Desserts,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/bakeshop-by-living-food-3rd-block-koramangala-bangalore-626242,Bakeshop by Living Food,Bakery,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/eiffel-cafe-hal-3rd-stage-indiranagar-bangalore-581247,Eiffel Cafe,"Snacks, Fast Food, Beverages",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/kovalam-hal-3rd-stage-jeevan-bima-nagar-bangalore-376678,Kovalam,"Kerala, South Indian, Indian, Seafood, Biryani",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/neeth-medappa-patisserie-mg-road-ashok-nagar-bangalore-363380,NEETH MEDAPPA PATISSERIE,Desserts,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/nandini-hot-chips-new-thippasandra-hal-3rd-stage-bangalore-480548,Nandini Hot Chips,"Snacks, Sweets",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/yelneer-swaada-saraswathi-nagar-vijayanagar-bangalore-583431,YELNEER SWAADA,"Fast Food, Snacks, Desserts",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/just-bake-sheshadripuram-sheshadripuram-malleshwaram-bangalore-475184,JUST BAKE-SHESHADRIPURAM,"Bakery, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/buna-coffee-vv-giri-colony-malleshwaram-bangalore-696575,BUNA COFFEE,"Beverages, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/dessert-rose-2nd-stage-banashankari-bangalore-151709,Dessert Rose,"Desserts, Beverages",â‚¹320 FOR TWO
https://www.swiggy.com/restaurants/mr-buns-and-grills-5th-block-rajajinagar-bangalore-554098,MR BUNS AND GRILLS,"Juices, Fast Food",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/cake-yard-kanakapura-road-bangalore-420027,Cake Yard ,Bakery,â‚¹99 FOR TWO
https://www.swiggy.com/restaurants/just-bake-chandra-layout-attiguppe-chandra-layout-vijayanagar-bangalore-475178,JUST BAKE-CHANDRA LAYOUT,"Bakery, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/amizzo-foods-5th-phase-jp-nagar-bangalore-585623,Amizzo Foods,Ice Cream,â‚¹70 FOR TWO
https://www.swiggy.com/restaurants/benjamin-bakes-and-cakes-khb-colony-koramangala-bangalore-630777,Benjamin Bakes and cakes,Bakery,â‚¹249 FOR TWO
https://www.swiggy.com/restaurants/cafe-mondo-armugam-circle-basavanagudi-bangalore-20653,Cafe Mondo,"Pizzas, Italian",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/roll-a-pao-garuda-mall-ashok-nagar-bangalore-287934,Roll-a-Pao,Indian,â‚¹450 FOR TWO
https://www.swiggy.com/restaurants/just-creamery-healthy-ice-cream-vasanth-nagar-malleshwaram-bangalore-528626,JUST CREAMERY - Healthy Ice Cream,"Ice Cream, Desserts, Healthy Food, Keto",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/hello-paratha-ejipura-main-road-koramangala-bangalore-612040,HELLO PARATHA,"Indian, Beverages",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/pizzas-and-pastas-by-chef-sunny-2nd-stage-btm-layout-bangalore-530939,Pizzas and Pastas - By Chef Sunny,"Pizzas, Pastas",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/chai-galli-2nd-phase-jp-nagar-bangalore-614210,Chai Galli,"Beverages, Snacks",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/holige-mane-kuruku-thindi-kuvempu-nagar-btm-bangalore-698799,Holige Mane Kuruku Thindi,Snacks,â‚¹1 FOR TWO
https://www.swiggy.com/restaurants/jollys-kitchen-ammanamma-layout-indiranagar-bangalore-580380,Jolly's Kitchen,"Indian, Chinese, Beverages",â‚¹190 FOR TWO
https://www.swiggy.com/restaurants/nammur-joint-3rd-block-jayanagar-bangalore-376271,NAMMUR JOINT,"Snacks, Beverages, Ice Cream",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/hotel-moti-mahal-gandhi-nagar-majestic-bangalore-560783,Hotel Moti Mahal,"North Indian, Snacks, Biryani",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/wow-omelettes-by-stf-trio-balaji-nagar-btm-bangalore-654765,Wow omelette'S by STF TRIO,"Indian, Snacks",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/smoodies-and-juices-yours-fruitfully-vasantha-nagar-central-bangalore-bangalore-661062,Smoodies & Juices- Yours Fruitfully,"Beverages, Juices, Healthy Food, Desserts",â‚¹270 FOR TWO
https://www.swiggy.com/restaurants/butter-batter-giri-nagar-basavanagudi-bangalore-581233,Butter Batter,South Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/olive-cafe-markham-road-ashok-nagar-bangalore-583414,Olive Cafe,"Beverages, Juices, Snacks, Fast Food",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/gama-gama-hotel-nr-colony-basavanagudi-bangalore-380756,GAMA GAMA HOTEL,"Street Food, South Indian, Indian",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/delhi-paratha-centre-new-thipasandra-indiranagar-bangalore-492939,delhi paratha centre,"North Indian, Snacks",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/avon-pub-2nd-stage-btm-layout-bangalore-545557,AVON PUB,"Chinese, Snacks, Salads",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/gns-juice-center-broadband-nagar-btm-bangalore-608896,GNS juice center,Beverages,â‚¹134 FOR TWO
https://www.swiggy.com/restaurants/new-fast-food-and-momo-venkateshwara-layout-btm-layout-bangalore-545552,NEW FAST FOOD AND MOMO,"Fast Food, Chinese, Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/90s-kid-ejipura-main-road-koramangala-bangalore-508121,90's Kid,"Beverages, Juices, Fast Food, Snacks, Ice Cream",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cha-angadi-5th-block-koramangala-bangalore-532215,Cha Angadi,"Beverages, Snacks, Fast Food, Bakery",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/karis-easy-veg-lakshmi-road-shanti-nagar-bangalore-492911,Kari's Easy Veg,"North Indian, Chinese, Fast Food",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/chicken-darbar-teachers-colony-banashankari-bangalore-581664,Chicken Darbar,"Snacks, Chinese, Indian",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/crispy-twist-m-cross-rd-btm-bangalore-694305,Crispy Twist,Burgers,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/dads-hack-kombucha-2nd-stage-indiranagar-bangalore-488885,Dad's Hack Kombucha,Beverages,â‚¹398 FOR TWO
https://www.swiggy.com/restaurants/srs-kitchens-btm-bangalore-462285,SRS kitchens,Chinese,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/iceberg-organic-icecreams-cunnigham-road-vasanth-nagar-bangalore-414593,Iceberg Organic Icecreams,Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/house-of-bihar-2nd-stage-btm-layout-bangalore-333080,House Of Bihar,"Bihari, Snacks",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/chatori-chatwala-6th-main-rd-btm-bangalore-672595,Chatori chatwala,"Chaat, Snacks, Beverages",â‚¹199 FOR TWO
https://www.swiggy.com/restaurants/sandwich-souk-hongasandra-bommanahalli-bangalore-254217,Sandwich souk,Chinese,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/biryani-quest-sarvagna-nagar-kammanahalli-kalyan-nagar-bangalore-451579,BIRYANI QUEST,"Biryani, Kebabs, Beverages",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/wok-from-home-1st-stage-btm-layout-bangalore-606665,Wok From Home,"Indian, Chinese, North Indian",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/miam-day-bakery-vhbcs-layout-basaveshwara-nagar-bangalore-347212,Miam Day Bakery,"Bakery, Pizzas, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/saanvika-foods-sarvagna-nagar-indiranagar-bangalore-652500,Saanvika Foods,Burgers,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/tummy-ticklers-5th-block-rajajinagar-bangalore-554047,Tummy Ticklers,"Street Food, Fast Food, Beverages",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/bonomi-dickenson-road-commercial-street-bangalore-576299,BONOMI,Beverages,â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/urban-solace-sivanchetti-gardens-ulsoor-bangalore-464,Urban Solace,"American, Continental",â‚¹500 FOR TWO
https://www.swiggy.com/restaurants/udupi-paka-shankara-nagara-yeshwanthpur-bangalore-664961,Udupi Paka,"Indian, North Indian, Chinese, Snacks, Fast Food, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/sprinkles-baking-studio-charles-campbell-rd-kammanahalli-kalyan-nagar-bangalore-688918,Sprinkles Baking Studio,"Bakery, Desserts",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/the-daily-dose-cafe-n-chats-mathikere-yeshwanthpur-bangalore-667110,THE DAILY DOSE CAFE N CHATS,"Fast Food, Beverages, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cakes-r-flakes-chbs-layout-vijayanagar-bangalore-667113,Cakes R Flakes,Bakery,â‚¹960 FOR TWO
https://www.swiggy.com/restaurants/ramji-parathewale-pure-veg-sunshine-colony-btm-bangalore-670764,Ramji Parathewale (Pure Veg),"North Indian, Sweets, Snacks",â‚¹199 FOR TWO
https://www.swiggy.com/restaurants/be-chai-wala-khb-colony-koramangala-bangalore-679583,Be Chai Wala,"Juices, Beverages, Ice Cream",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/bangarapete-chats-hampinagar-vijayanagar-bangalore-574169,BANGARAPETE CHATS,"Chaat, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/oh-lucky-7th-main-rd-btm-bangalore-655124,Oh! Lucky,"North Indian, Punjabi, Bengali, Rajasthani, Indian, Asian, Tandoor, Salads, Guja...",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/fresh-fruit-and-milk-shake-taqwa-masjid-rd-kumaraswamy-layout-and-uttarahalli-bangalore-684932,Fresh Fruit & Milk Shake,"Healthy Food, Beverages, Juices",â‚¹209 FOR TWO
https://www.swiggy.com/restaurants/ooty-chocolates-hal-2nd-stage-indiranagar-bangalore-6119,Ooty Chocolates,Desserts,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/the-klub-house-cafe-keerthi-layout-kammanahalli-bangalore-443918,The Klub House (cafe),"Chinese, Continental, Lebanese, Italian, Combo, Healthy Food, Beverages",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/chai-mane-basavanagudi-bull-temple-road-bangalore-48568,Chai Mane,"Fast Food, Snacks, Beverages",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/paan-the-swaad-of-india-jedara-halli-rajajinagar-bangalore-677381,Paan The Swaad Of India,Paan,â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/shake-shack-indira-gandhi-circle-jp-nagar-bangalore-690344,Shake Shack,"Bakery, Desserts, Beverages, European, Ice Cream, Juices, Waffle, Sweets",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/heaven-in-a-jar-indira-gandhi-circle-jp-nagar-bangalore-690342,Heaven In a Jar,"Desserts, Beverages, Ice Cream",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/brahmins-bakery-grand-sheshadripuram-malleshwaram-bangalore-664093,Brahmins Bakery Grand,"Bakery, Snacks",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/cake-empire-cholanayakanahalli-r-t-nagar-bangalore-646202,Cake Empire,Bakery,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/akshaya-spice-swasthya-marg-sanjay-nagar-new-bel-road-bangalore-683647,Akshaya Spice	,"South Indian, Biryani, Fast Food",â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/bearfoot-bistro-5th-block-koramangala-bangalore-112907,Bearfoot Bistro,"Pizzas, Continental",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/anda-bhojana-1st-stage-kumaraswamy-layout-bangalore-396214,ANDA BHOJANA,"North Indian, South Indian, Snacks",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/boston-pizzeria-subbannaiah-palya-lingrajapuram-bangalore-423459,BOSTON PIZZERIA,Pizzas,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/mahesh-kabab-corner-kalidasa-layout-srinagar-bangalore-526743,MAHESH KABAB CORNER,"Kebabs, North Indian, Chinese, Biryani",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/pizzaaj-hal-2nd-stage-indiranagar-bangalore-389687,PIZZAAJ,"Pizzas, Italian, Burgers",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/garden-fresh-2nd-stage-btm-layout-bangalore-31007,Garden Fresh,"Beverages, Healthy Food, Juices, Salads",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/ganesh-fruit-juice-and-chats-1st-phase-jp-nagar-bangalore-643017,Ganesh Fruit Juice And Chats,Fast Food,â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/freshness-4th-block-koramangala-bangalore-508550,Freshness,Beverages,â‚¹350 FOR TWO
https://www.swiggy.com/restaurants/veg-food-court-sahana-kitchen-thippanna-layoul-kammanahalli-kalyan-nagar-bangalore-692405,VEG FOOD COURT SAHANA KITCHEN,South Indian,â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/garam-chai-xpress-3rd-stage-banashankari-bangalore-375114,Garam Chai Xpress,"Beverages, Indian, Snacks",â‚¹100 FOR TWO
https://www.swiggy.com/restaurants/bhole-ke-chole-sai-baba-temple-rd-koramangala-bangalore-695899,Bhole Ke Chole,"North Indian, Fast Food, Snacks, Beverages",â‚¹200 FOR TWO
https://www.swiggy.com/restaurants/freshii-al-natural-2nd-stage-btm-layout-bangalore-185233,Freshii al natural,"Ice Cream, Juices, Snacks, Chinese",â‚¹150 FOR TWO
https://www.swiggy.com/restaurants/hotel-rajadhani-hot-dum-biryani-r-t-nagar-post-sanjay-nagar-new-bel-road-bangalore-645148,Hotel Rajadhani Hot Dum Biryani,"Kebabs, Indian",â‚¹250 FOR TWO
https://www.swiggy.com/restaurants/book-my-cakes-murgeshpalya-indiranagar-bangalore-49277,Book My cakes,"Bakery, Desserts, Continental",â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/urban-chole-bhature-defence-colony-indiranagar-bangalore-603758,Urban chole bhature,Indian,â‚¹220 FOR TWO
https://www.swiggy.com/restaurants/rolls-and-snacks-hal-3rd-stage-thippasandra-bangalore-506055,Rolls & Snacks,Fast Food,â‚¹400 FOR TWO
https://www.swiggy.com/restaurants/thai-fresh-basil-in-wok-kitchen-btm-bangalore-484404,Thai Fresh Basil in Wok Kitchen,"Chinese, North Indian",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/beijing-flame-combo-and-bowl-s-g-palya-tavarekere-bangalore-484406,Beijing Flame Combo & Bowl,Chinese,â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/valentine-4th-block-koramangala-bangalore-449683,VALENTINE,Bakery,â‚¹600 FOR TWO
https://www.swiggy.com/restaurants/brunchnbite-ramakrishnappa-road-cox-town-bangalore-321113,BrunchNbite,"North Indian, Punjabi, Tandoor, Lucknowi, Chaat, Chinese",â‚¹300 FOR TWO
https://www.swiggy.com/restaurants/momo-wok-4th-block-koramangala-bangalore-667990,Momo Wok,Chinese,â‚¹200 FOR TWO
